	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
Time	3.0793439817155	0.469044189622286	0.16181718461535	0.107535313695667	0.219963707655531	-0.00933131865436199	0.0257349076285927	0.063117248572337	0.0991295118977336	0.0943256647049751	0.292859666990295	-0.00802909944384123	0.0535909367888898	0.021844343922897	0.176684569002005	0.105856290476698	0.415112120682339	0.103540302086368	0.214240888501447	0.0164753881358219	0.139646551577703	0.0298388430372567	0.209269394524234	0.534685380989715	0.45770000618401	0.32089699023738	0.0248284641751919	0.0658614962423663	0.282718838834055	0.395249934617629	0.0171190138321142	0.138491926637143	0.116701808313085	0.0830174457019961	0.0403946540382165	0.016902185575959	0.136062121280509	0.532299602422303	0.0622464903162525	0.0982097755190345	0.0396401043116139	0.11648565969998	0.190447950302501	0.136676717536863	0.161824773755774	0.12615321997492	0.255044488819455	0.37768415586926	0.374298339291311	0.302778396400702	0.201487973760233	0.189939914163588	0.151191417118261	0.212583561011066	0.166021828693019	0.0367905790523251	0.241450964749077	0.094110100767252	0.191643181521981	0.169651036580627	0.367545586936083	0.357557332676353	0.506577726780034	0.131382411670947	0.241474794302213	0.0408618216937411	0.0904557893308402	0.0654593116830284	0.316079205903119	0.429520622819355	0.276790944373935	0.512901441249084	0.493412488647939	0.335882272472311	0.628565224350936	0.293309429821128	0.302366157619128	0.415797428734114	0.0580926572702056	0.142186358531326	0.133873984532203	0.112542827201722	0.130700321215628	0.0793105735676276	0.105809115121049	0.0569471824464767	0.154236424546323	0.133029226872025	0.0199005693482013	0.44238478060716	0.142656431017676	0.112545873635453	0.0231463571425063	0.0674806009619768	0.0386672164171626	0.161075732800712	0.118042799465425	-0.0111454781940017	0.0559097988500223	0.095223530486984	0.010162238740187
G1	0.473230631192251	4.08860702026425	0.129101144824872	0.0934318560762213	0.149693835185047	0.0396222282315497	0.0524432927044378	0.00706021044716731	0.167503936069345	0.0986184314877505	0.235623544078287	0.181049584823976	0.0638177907963025	0.00581293320588205	0.231918566568199	0.128030596150832	0.300266176443326	0.121192815718294	0.179017596660122	0.239232607327122	-0.0211958662457876	0.169376024330226	0.0800227430016891	0.177513396632167	0.344133648430219	0.122657614947925	0.133282944378408	0.263546880992223	0.272679156084153	0.384016342160783	0.122203005333297	0.363035443472025	0.00231554397566835	-0.0553523588407687	0.0823818847294282	0.089010025247191	0.335616536000214	0.378575616882339	-0.0252775408663872	-0.0430963993554618	-0.00579079504804803	0.191208395091901	0.30224008969212	0.162993627108354	0.166929236496947	-0.0174939197632584	0.207732871955232	0.258023105086584	0.231730981761013	0.330092472434567	0.209713381202647	0.189970965527895	0.251733095699091	0.271661176902883	0.112679426464707	0.130641018619265	0.164728366113148	0.164972325466809	0.230908040121159	0.178431299194585	0.255630810641451	0.360637655726812	0.392239785512767	0.0128141477023958	0.17512851912352	0.161859935395023	0.163950497156225	0.0125933061592285	0.20655154771773	0.238549548921458	0.135276661391401	0.306228723233873	0.263099970209002	0.266753138899647	0.241767465119019	0.263328911795875	0.262851798015492	0.180271177804556	0.0868904256863985	0.0514340718284432	0.104601807670559	0.116923835635633	0.182440753699368	0.160420392144733	0.0634734288226761	0.0708834771650038	0.250923095097255	0.2103631543559	0.180177992568162	0.200321081107086	0.15889944120914	0.035173298935594	0.0586854711892437	0.0276540476382365	0.0079513704823917	0.126307737187794	-0.00765414040360213	0.00963764749658935	0.0512175939310469	0.168726286016116	-0.0296233758654321
G2	0.17785119493853	0.129101144824872	4.08860702026425	0.0859263984394723	0.190048812566367	0.133016471596661	0.0546742026238052	0.0324166526900402	0.0898836462985368	-0.030699514292758	-0.0021326793930756	0.0419832666754285	0.0465831738817055	-0.012304959763938	0.0640638740603006	0.105335032741238	0.00957464544016684	-0.00771864777696596	0.0260889690297459	0.0641635832770691	0.050829637243103	0.0418568188176014	0.0122665633310346	0.115125780405962	0.210067225828193	0.013680408978419	-0.0195457724753112	0.0940571095334874	0.0303154422639134	-0.029626230329229	0.0391677689107617	0.0269497960143514	-0.0160663168661888	-0.0306918838608663	0.0736669674851846	0.103793852214667	0.126410337092186	-0.0636257415870904	-0.0283560855232281	0.006505763922517	-0.0119572070022986	-0.0408590678704233	0.0935625902016648	-0.0447814255066845	0.0726004067061066	0.0371058539859241	0.0737804437886638	-0.00130260857190212	-0.013188165639118	0.0155954634612154	-0.0538562400407052	-0.0107407712257057	0.0171521806986989	0.0586801694665642	-0.00246053674032343	0.0498650925282407	-0.00316499813406601	0.0920635115642838	-0.057801811708428	0.0828738573060743	0.0498249452957369	0.0187999012567994	0.00436809364960045	0.011831048383609	0.107565125342563	0.057611106297224	-0.0337171251916386	0.0638217877226106	0.0361679747922743	0.0687372392520578	0.07476152660076	-0.0256209247626424	0.136696596797935	0.0156444787431624	0.0529120819436235	0.0177924967277656	0.127999401066299	0.0853217970157756	0.0314981910119103	-0.0201622189952566	0.0138456919899594	-0.0335024883038599	0.0309938408640251	0.0157227798589279	0.0855073459706324	-0.00125382261105056	0.11950591611069	0.136261822579052	-0.0754711242154826	0.0592686404292646	0.125003190628764	-0.0174096432004598	0.0736620984854017	-0.0255179847234865	-0.0271183379287114	-0.0264517671255753	0.0300167028226728	-0.0541316033265771	0.0765333943529631	-0.0210951268993327	0.0951408230800563
G3	0.0970273229514298	0.093431856076224	0.0859263984394731	4.08860702026425	0.186610704928454	0.0170628006972873	0.0291045926410467	-0.0614333335642803	0.0304483229589891	0.0111226120908539	0.044384712091067	0.00497652867321996	-0.0254537250228708	-0.0223511141260966	0.00725845740381104	0.0244569509248791	0.140612957804505	-0.0118998004112107	-0.0644320551925652	0.0215880495694263	0.0825288014477135	0.0578411351945869	0.0646881478627179	0.047241594745814	0.0850989781875899	0.01458597364556	-0.0320575846678306	0.000228454739374051	0.0673893344326215	0.0870777111280345	-0.0503299134849078	0.0144093620328336	0.0561826290507588	0.058751971696843	-0.0342605174331352	0.0137372004900458	0.0327900779040009	-0.0340516610613228	0.000609613132219522	0.105508695151386	0.0239984254381387	0.0525278458903289	0.0457586623331769	0.0304472306951702	0.0302003896630758	-0.0108619402942978	0.0664949876686922	0.103778667844379	0.0194410380638281	0.135430934378178	0.0473826412039751	0.0181314048181518	0.0209225106239161	0.117809409019597	0.0579255879352951	-0.0210862542723902	0.0061830412205266	0.132839250063786	0.0540200164876632	0.0118480099351324	0.0627110675585349	0.0345249190752153	0.0117730275697054	-0.0394594058462099	-0.0555040320167883	0.045849892273373	0.169243672505774	-0.0172942198826052	0.0863016505205234	0.117171038737562	0.0101044554860703	0.0738464866576267	0.0380809723469282	-0.0461773430979919	0.0622507002368327	0.0873159407508455	0.117329822825179	0.110046924972677	-0.0176648492651088	0.00781918576244678	0.0996879668484478	0.00961122121534608	0.0385679602432525	0.0313088113407582	-0.0203999496499296	-0.0754358895238045	-0.0167379812773696	0.106660732051019	0.101368487585886	0.10245400162845	-0.0191476231324481	0.0435841929700338	0.0443781223256199	0.0304403560764301	0.0250886721355323	0.0265684142152294	0.0142658128940489	-0.0599131977903173	0.0497810412333841	-0.00135693821009308	0.0790651364072641
G4	0.211516204823323	0.149693835185045	0.190048812566366	0.186610704928454	4.08860702026425	0.0891734581196895	0.0169954234450138	-0.00204465213519889	0.230208471663133	0.206264680775698	0.12512240275598	0.0298084186601546	-0.0188310345980636	0.0782766269102124	0.0733068141684425	0.0762594372837944	0.0200099514448109	0.179759280357813	-0.0197747556429535	0.118953179005545	0.0191477057902061	0.0935509066266889	0.0901059883682391	0.310699943302567	0.127382235061705	0.0819767728151533	0.0513660172162869	0.102858596848489	0.0519575129866743	0.0107079322711074	0.00600009497400755	0.265953526726202	-0.0387600897831524	0.060121450770489	0.181009922924129	0.0601918208030776	0.0435168901336711	0.0866166666287569	0.119529519246177	0.154959609911392	0.0627173322328227	0.155370247504759	0.0887192589503094	0.162236956469185	0.113104859625975	0.0167664245169235	0.117129682737668	0.0579872510018937	0.122304849377226	0.0588109389615621	0.101409744570085	0.0712850923297959	0.00736959810273508	0.16924642757109	0.0792642694357619	0.059199976745	0.0396221575837883	0.0971784332732781	0.120252314888425	0.0321140886676883	0.130887064976037	0.00462817005264338	0.0914948399994211	0.0688762465465365	0.0756524381057115	0.152325903488403	0.0712602123572772	0.00517937783047095	0.0505891100774809	0.0330205851506165	0.0959331281795421	0.188036635902372	0.270687671931994	0.0719994372614243	0.213411214947421	0.088800997612978	0.213978039967975	0.213003740438801	0.0851971763856829	-0.0116541382376134	-0.0851441673606832	0.0940262335923361	0.0755142593130236	0.30885709033206	0.168981122684225	0.0809302293852356	0.0405095185759077	0.107875927823798	0.000655030746388618	0.219335225590976	0.115398323271269	0.0448989807382629	0.117496492092354	0.19958448118114	0.118894763709799	0.12608092897289	0.0634079479108811	-0.0384349243074267	-0.00596354429768375	0.00311795124024883	0.115593271422783
G5	0.0456190928892823	0.039622228231547	0.13301647159666	0.0170628006972864	0.0891734581196859	4.08860702026425	0.258799675557922	-0.012711990480275	0.14339850529086	0.080285459328592	0.0445322780190418	0.193710270424072	0.0932567211176965	0.0206139246385488	0.212184319050636	0.198823745006926	0.148154077872535	0.1274926205525	0.0208742335661611	0.126763789182622	0.00727951617208689	0.124255197924252	0.0147380328269016	-0.0251658987301795	0.088106367878253	0.0175027608021452	0.0428530649428982	0.0525833288849187	0.0614021409112064	0.101499687195862	0.00802154135232769	0.0419724946255293	0.139064277680915	-0.0823908754548022	0.0270061588045003	0.0272646279212436	0.109638096689396	0.050556873098941	-0.048480847202689	0.0990086997877189	0.0093819417928005	0.106153129336625	0.127439699237989	0.100931633895965	0.0959834185374007	0.00556560561439756	0.0517470386225529	0.0398792864022166	0.071995342365387	0.172017090793023	0.0545197599329947	-0.0339332382373634	0.062488222044208	0.0305816097053846	0.12691594573414	0.140785451139152	0.11601778405097	0.0151993663450893	-0.00779521202094458	-0.029672161627972	-0.000270739798760466	-0.046729976707927	0.154370193068301	-0.0188532420020362	0.0308667383522474	0.0481307396844164	0.0972431132159786	-0.110373532477255	-0.0691192812576658	-0.0202901598400143	0.0886251028728235	0.0494050622754632	-0.0135511218327586	-0.0212771726970828	-0.0516119467593112	0.052297299730494	0.000833016227248962	0.00556257093459678	-0.0419770364914687	-0.00344236631753958	0.0918090285345414	0.112739579499419	0.205698152114326	0.0738417448898581	0.0228988388290023	-0.0660204695272908	0.18852535816147	0.0466816324456216	-0.00530939147958609	0.00372700364206047	0.134193081614443	0.0136269318573499	0.0697467025207787	0.0431889424171041	-0.0461852653392958	0.0315503500729397	-0.0515559223056696	-0.00244559774439868	0.246566866558092	0.27782959982299	0.0688773802025837
G6	0.0359634689632182	0.0524432927044431	0.0546742026237999	0.0291045926410529	0.0169954234450111	0.258799675557927	4.08860702026425	-0.0388479927886376	0.18455442837966	0.100132678534472	0.0996895342310493	0.0835510792522998	0.264440601618003	0.0440456874253128	0.251991735118036	0.144271023948752	0.150528339851751	0.191231128575781	0.0722769044206366	0.046772742690381	0.159385479709893	0.0207974261173707	-0.0622430472813802	0.0446346410464589	-0.0130980948847901	0.0263234857371026	0.00060458039208644	0.107656625264246	0.0123160338783066	0.104096790846088	0.0507703069300556	0.0721169328241542	0.0982337037829106	-0.0167377376492297	-0.0322260004927459	0.0882226080679036	0.155817853732177	0.0167919198659874	0.0567571650652727	0.134852178678898	-0.0840334872901387	-0.0335650225366075	0.0995913378513587	0.228843497656906	0.209392769309204	0.123023837143704	0.105494450345828	-0.039707186422989	-0.035503564322946	0.0520877393259243	0.185964323301085	-0.0242495077873226	0.118417273147342	0.0469233575519468	0.0692483562508075	0.0851923365212688	0.20558758707778	0.09902091113696	0.00861662631818216	0.00771464132971822	0.132266666083155	0.0308080713948327	0.114078758254418	0.0929910874167019	0.120502770524277	-0.0369637814135793	0.129928672742262	-0.0350501013933195	0.0774736121951021	-0.0665329019304979	0.118762170252274	0.201787143934843	-0.00391829097972796	0.125336179895768	0.0532190780485102	0.0573256495256	0.0741217673300483	0.112149919514584	0.0386990705106811	-0.0475288056242018	0.0251135469864607	0.13601021290838	0.158479285472865	0.0428825058359745	0.0600155091428389	0.0261529545083317	0.226203646931994	0.016244659830976	-0.0676805523122264	-0.0393435985762549	0.220735621379727	0.0596012865799773	0.0335373929246154	0.0537263957369882	0.10971592250799	-0.0149874048905607	-0.0179645824529002	-0.0768053157483646	0.1595804689687	0.193981492958991	0.106187704342115
G7	0.0376683040808006	0.00706021044716465	0.0324166526900393	-0.0614333335642829	-0.002044652135198	-0.012711990480275	-0.0388479927886376	4.08860702026425	-0.029484603239383	-0.0151302839094001	-0.0231105564069338	0.0323290303464834	-0.00859898633419132	0.00380628625707047	0.0697188510857165	-0.0306383182157095	0.0279944017898135	0.00849515325463468	0.0453791818591291	-0.0196465115771076	-0.0213627623209405	-0.0171677366448852	-0.0115293890735151	0.16446873954833	0.10886880450788	0.0346321598728068	0.0298754186860508	0.0495101200261194	0.0290398007544965	-0.0548758436126908	-0.0172013843887084	0.00415687307185131	-0.0179060988196236	0.0441672474399901	-0.0521383645215714	0.0527932405908125	0.0441726531340327	0.0688238282231106	-0.0438480291014045	0.0464944234304783	0.0746921480128444	-0.0209946382268997	0.0207511864176828	0.0683213344734614	-0.013156978888067	0.06369251924212	-0.0324901109605706	0.0893669905732617	-0.00190593296447972	0.151106732186021	0.0665386415535005	-0.0142649537236341	0.111349402414523	0.153295603670919	-0.0741949587371931	-0.0482915750519046	-0.000591001470881203	0.0507688518533751	0.130760463837719	-0.00855211360268804	0.0211415080934438	-0.073409821283656	0.0695182278825079	0.0202831953705571	0.052908172097224	0.0809758954308002	0.149487488139824	0.0793269122514415	0.0980313289800332	-0.0336482154246109	-0.0564319566428892	0.0623726421956414	0.0320115135640489	0.0176678924385252	0.0677625747383601	0.0615213445353158	-0.00453929405116149	0.0128720320021785	0.00933489507078455	0.0663401550798843	0.0402153154883038	-0.0328795035376332	-0.0293039945935138	-0.000658922514989335	0.0178508931621044	-0.0357323444468873	0.0151775182793239	0.000728267053830223	0.0239284487919171	0.107448790077538	0.0451634648648129	-0.0479576129083625	0.000501046544099104	-0.047401230632671	-0.0110293880565004	0.0154310525829544	0.0154681340408178	0.0758698950935042	-0.0633898365385237	-0.00806088372597991	0.0127327279447327
G8	0.0790608574492913	0.167503936069346	0.0898836462985368	0.0304483229589865	0.230208471663135	0.143398505290864	0.184554428379654	-0.0293625031172837	4.08860702026425	0.103188581677698	-0.0323602835007195	0.137833604655938	-0.0231191702001921	0.0761403894927168	0.0633588397160079	0.176098373282121	0.196617638386233	0.0861025858368585	0.0210900928343989	-0.0556706680796877	0.156691978501548	0.139465424427057	0.0896778684595931	0.194398304020321	0.155522742127076	0.120713475251668	-0.0279966235942153	-0.0443721427771289	0.102577902444358	0.277479801674946	-0.0084496394683633	0.0993024256658419	0.0557119419207437	-0.0419006541766649	0.0532232858675465	0.0202286950432269	0.06829326501372	0.238280821682586	0.0477681385798867	-0.0539719067087878	0.0118039220139856	0.133605945597703	0.226411421084861	0.0710709530285341	0.0483357991716744	0.0712572408393219	0.0178009889378226	0.172277347441872	0.149514823386795	0.171487254856138	0.19215452982946	0.0641087907386533	0.1201529850764	0.295435585515462	0.12080281202076	0.0216065854943226	0.0357405063623961	0.10665476887965	0.122551889715544	-0.0597817868586885	0.149721269821288	-0.074932324181372	0.240571072672206	-0.0372353745450944	0.0219677059521013	0.0966769414285649	0.145516786088573	0.0607382937535688	0.00203050898718171	0.118642192666957	0.0890565130002443	0.284823703642012	0.242839083934727	0.169572026388984	0.206485475519646	0.126790322992736	0.129856426516988	0.126056108966657	-0.0320820865027542	0.0436875589416905	0.0517665067962572	0.0925352188700366	0.077495045572868	0.128146674018486	0.145211620263574	-0.0506532115514027	0.286491315807051	0.00574128627655313	0.150670632181168	0.08503087424205	0.0780078573116443	-0.033456212585719	0.0198386853117549	0.00587002578942641	-0.00799785454975677	0.0541551349322997	-0.0634193578015365	-0.0227409842260524	0.240836556198911	0.181309034636502	0.0102723864798033
G9	0.062650975475675	0.0987318101725609	-0.0306995142927571	0.0111226120908494	0.206181138586893	0.0804759355190674	0.100132678534472	-0.0151302839094036	0.103188581677702	4.08860702026425	0.254660737146347	0.113634744059818	0.0969569861726836	0.08989982263315	0.176856419466656	0.231670176652196	0.292892991009693	0.215437256578311	0.08587705125161	0.22544410054311	0.0571554394934388	0.0551902950141647	0.238810190472674	0.0754210543943321	0.0739663766141145	0.0783200842068892	0.0418787953255899	0.0369682468148325	0.212237073100443	-0.011499959301041	0.026845217982201	0.254819009939824	0.0788670463708439	0.0757462817114734	0.124973165400012	0.0471162940917944	0.194684593338606	0.298142228277277	0.221370923555614	0.220549139103077	0.105143221295904	0.201303164516828	0.109156874010572	0.357522010967124	0.16153124965774	0.191749681466241	0.218513270258534	0.175525189494302	0.118037316765717	0.341872754064454	0.204589955206346	0.163598092635805	0.301153994608836	0.339282895109678	0.114920935695646	0.0534618053166875	0.196813639767141	0.317338252926899	0.247992854455724	0.0545879981714412	0.0929547216174749	0.169051654647125	0.217322497676911	0.0434047873745449	0.304070541196503	0.0755420882750553	0.192667970533104	0.124051658976637	-0.013574399268256	0.0428237086077248	0.109045046883232	0.16966096398415	0.178384783354011	-0.0135985863220709	0.208626817116575	0.182736560091838	0.0672356757405375	0.0449907553009288	0.053714386029295	0.0716267067227321	5.37146406669464e-05	0.196936828845597	0.223390671760798	0.180838436742435	0.182886555122615	0.0826604266804649	0.135186347914988	0.182704905949626	0.130108913894434	0.109183925920198	0.214323723808385	0.0502676983727337	0.0675759874725887	0.292005770758305	0.158103862887407	0.283354752958193	-0.0250526964762212	0.0176544426691709	-0.0515308906310583	0.0913635743089607	0.168838552542502
