	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
Time	3.0793439817155	0.462745341547181	0.195000239755106	0.208562616608738	0.311758489375539	0.596745485901002	0.155504490632127	0.220760397403295	0.311942727344633	0.104254678238427	0.341919690625834	0.123083400371092	0.332888577733053	0.205006532970196	0.472244943406971	0.0901898306725464	0.271806835296965	0.301356444531677	-0.0267353010093805	0.414374771090823	0.119839753103911	0.378628893485804	0.173375941622611	0.105696193318096	0.0941942560268378	0.000706357288397186	0.0985483793192321	0.0679788192448285	-0.00497253135615594	0.0605515519059532	0.147633972860526	0.092720204555726	0.0681341256521302	0.140767741965769	0.025884177846212	0.422772171386935	0.250787359363419	0.152674067571554	0.0370307786386386	0.146170430564359	0.397282528720728	0.105654546252455	0.190690411748706	0.00036414680682384	0.174244664580413	0.0742548887213674	0.239545911482354	0.111557120822106	0.169755835045158	0.20387163900407	0.396383777261684	0.278846654445685	0.0529279661426747	0.494785062365901	0.216502005182443	0.0968207901129192	0.309190399185955	0.219996944581799	0.466054263446577	0.174003958744653	0.160862047518789	0.0856582218465043	0.11022434000514	0.0796406915188141	0.124914013662536	0.0134356266069808	0.0292113136551952	0.0142983785689621	0.118273485062769	0.0738970960692562	0.0230504109026031	0.12805509786827	0.103198273087656	-0.00795599344501685	0.170168007414158	0.0115483667561351	0.0938763670374874	0.159073926260421	0.0775363938913873	0.0684305872491651	0.00920873140670775	-0.0398637396029526	0.0466494512392348	0.0473297858811677	0.0463473642219947	0.0915778888065066	-0.0143474762689104	0.24039446384089	0.040157057743806	0.0203013460235688	0.0155911558633433	-0.00157974027113905	0.0256748267173466	0.0398753819685576	0.0905178662599324	0.0911011559005583	0.0311375492123727	-0.00518040612215831	0.0936117347192331	0.105357119987126	0.142700586017087
G1	0.482108751036702	4.08860702026425	0.204619128793396	0.23832283064129	0.202103819285243	0.53173212942321	0.142340264921553	0.292623017602839	0.134514093312386	0.0700785067339558	0.238532929878859	0.148026354686999	0.151797990953375	0.204515922731612	0.489287620260091	0.257334244409248	0.28661452777206	0.214055388003042	0.161062390584431	0.163290640320705	0.250152480599367	0.350085651249319	0.141219305177962	0.146726245855135	0.0383599808936772	0.136545163744663	0.10377321037105	0.126283838853821	0.0739836503671265	0.165558914448703	0.106393804631063	0.15085559673465	0.0123408368882902	0.164437177182463	0.0639286104390102	0.607000942790267	0.297083035219369	0.127064739275153	0.168718301386626	0.172109326887824	0.17142434284158	0.101889519485582	0.291375917639554	0.08517799046043	0.456819904747659	0.0413022035263069	0.243183256749173	0.133224094786912	0.0224739038332862	0.201015417278109	0.291641141918379	0.284624281590236	0.084043909170366	0.362383363539916	0.26237354429622	0.344076109375064	0.577885235652198	0.351148049123794	0.447342545468516	0.378738026287905	-0.0806356894020759	0.0871962782470481	0.0623464277311205	0.0699063244673273	0.122250449251678	0.0357614385567819	0.0511687481026479	0.197665471258765	0.0573117187625884	0.0105227157987207	0.097972586466641	0.132436409219626	0.0670313355402348	0.104468059027201	0.0123047185613956	0.0341355422212413	0.132789788772213	0.243797591884992	0.0679461195991706	0.100308696650427	0.116731182227319	0.101300280982993	0.0427371417176827	0.100710787213414	0.248562042461267	0.135707980288374	0.175156385723811	0.378033804269696	0.147227392999312	0.179685426390724	0.161020392511609	0.0973958918715896	0.281205625345121	0.270717382221147	0.103481233892698	0.0283208382840279	0.112715352414725	0.185826161434755	-0.0200437263764961	0.109114167804734	0.0653173604220942
G2	0.191193997291776	0.204619128793399	4.08860702026425	0.141393808552341	0.0335156994667223	0.347598656091511	0.0566906787979109	0.195210989450007	0.345705509088943	-0.0272045190627095	0.471463286664708	0.0402828732648404	0.0794211204247581	0.127192596367956	0.25493442510055	0.0254641500272328	0.0630744270847368	0.186463812299656	-0.057446122507856	0.0588336882128493	0.182754522511409	0.090882403320955	0.106539892785611	0.0381357847632575	0.0464300289791373	0.071867427686815	0.0167416672751157	0.00762947172526474	0.00662422218641012	0.109458943835172	0.0499987003311624	0.00123439821203064	0.0481293376221439	0.104629941899216	0.146679586606824	0.162172371988326	0.168680267544177	0.0544227294939983	0.0953157315030717	0.149880995924684	0.0811780122410202	0.108353492586486	0.215340114148726	0.0567513971334508	0.128534298306303	0.0370762876422006	0.0412588547520221	0.12661597108813	0.087693711622209	0.0779790968436398	0.0495441799235268	0.132160696633724	-0.0270434558447228	0.187727278210331	0.037707740130676	0.200454912666403	0.236646935658535	0.222318787831662	0.216241085807638	0.181796090988208	-0.0781535932445561	-0.059522667408979	-0.0727107323609522	0.00309844579415408	0.00603372717141326	0.033387557436412	-0.0324111921060508	0.0437271641884607	0.136242491865389	0.0164403857636746	0.0129150196103378	0.102114281059791	0.12597929974247	-0.027186512925951	-0.00199661714869936	0.0767984057359641	0.128331795036845	0.0989817994054798	-0.0236629559156807	0.0287433818205169	0.222290222586745	0.0471106792205669	-0.0521161921901392	0.155015192357787	0.249875613515306	0.127084321553895	0.0135708520225784	0.0772336183774911	0.190463181153063	0.0852472238966966	0.0155161388380227	0.121445179782159	0.143708054982383	0.0672819488272847	0.11075772849276	-0.00978174068853654	-0.0200910895851045	0.0263139660834613	0.138659217458271	0.0428673276395735	0.09766338219712
G3	0.248448051806478	0.238322830641287	0.14139380855234	4.08860702026425	0.258635756271962	0.597046069319584	0.0852772360683787	0.113509541249685	0.193944624369432	0.0693489959352984	0.119393148596313	0.0934547697165762	0.154248883218421	0.104766084391491	0.257874082958912	0.120947599340668	0.417368334995456	0.338433290488711	0.231634976820816	0.400703062547742	0.0452692606395857	0.419595143924297	0.227656159639165	0.202380927887974	0.121549114583829	0.214658040671879	0.225934310043471	0.318150315621155	0.0182597848344219	-0.0815078378514444	0.258202898380022	0.201426769760185	0.0688046193748031	0.144982084482876	0.151064533243397	0.208150346679675	0.253254499113178	0.211117086985317	0.100849192001235	0.206046408744941	0.32144227370794	0.190139663696614	0.265100048528554	0.182787624260144	0.167170565100654	0.0291762600624175	0.228768902521717	0.082334830322937	0.169554788119025	-0.0351299218541818	0.129861080505249	0.156443537522392	0.00758218239070896	0.322982979806806	0.385209041061654	0.29593721595574	0.338458279003095	0.304848524580398	0.221118120839366	0.0916587227365246	0.0848956167401544	0.0565903432352028	0.118934429205531	0.242638943684374	0.276132611226006	0.0626547293014301	0.0352218357993621	0.167327545733531	0.164373302440618	0.128269706927148	0.139647330108421	0.190496961977388	0.114936744140983	0.092885912919173	0.178925846613044	0.045413092748646	0.0972606066504591	0.212677947277868	0.200876364106878	0.134135544963573	0.218615023937094	-0.00759202161324968	0.275152168748829	0.150369977090373	0.043661641619436	0.142154340197577	0.268585475023696	0.364480371165154	0.135712590034421	0.0674528866618394	0.0259681387964754	0.137211100016678	0.217661718650258	0.131713957264144	0.238145176405562	0.237968190896449	0.312722284056378	0.231630536556854	0.131469616877545	0.0511641931091384	0.122196212572409
G4	0.280939853668905	0.202103819285243	0.0335156994667258	0.258635756271961	4.08860702026425	0.350107876758665	0.0851698990407677	0.122102106141134	0.110899566490882	0.0371055972015624	0.170431128480691	0.0592576041548805	0.136098420982658	0.204170406588114	0.403181135073795	0.097340535766512	0.178470783238499	0.251327291380249	0.164498393501787	0.207974924368665	0.0570286951428542	0.350451489425094	0.161599001782281	0.199773423373965	0.155514746708879	0.149478877013055	0.223466550237272	0.117403613209636	0.0441154122458638	0.0311711035634294	0.199179211392257	0.234640899192338	-0.00621768880295726	0.149400869319281	0.0267883893129968	0.260294936946826	0.128349936727655	0.192500285100653	-0.000686154988118304	0.321581189325048	0.0541131552234821	0.135253383626604	0.166029074235259	0.0994320738952172	0.120157092856258	0.0439217566859966	0.120650860376424	0.0331246288178706	0.242632081059456	0.038559310217841	0.467208677038701	0.29222966489486	0.0641076367924818	0.316776480561889	0.339049699409186	0.0755334970141428	0.32589614727276	0.290845637293441	0.311538114049908	0.0954851784495743	0.0737477732343681	0.0796496061851109	-0.018190011042754	0.105231583886152	0.159580121192935	0.0600049765902853	0.0587736350900183	0.0932055938102874	0.167257834512816	0.0174895605413328	0.12263320945902	0.261139043552603	0.11115713027056	0.149261271359954	0.038996120696619	0.0502304919047418	0.00554342589879031	0.152195801419708	0.117368735855788	0.20669167465227	0.147261452124496	0.07967410625296	0.0573829989357977	0.014866555287723	0.182527452429122	0.104106268295736	0.0455245090179126	0.140406268150275	0.134237242035972	0.104857946286935	-0.0225128879741332	-0.00970407369187498	0.19280614440715	0.135539976864113	0.21002589783471	0.0590811196652465	0.19914721529217	0.0510452624776798	0.129374573864453	0.117696090190096	0.0998911255749979
G5	0.58094924131006	0.531732129423211	0.347598656091503	0.597046069319583	0.350107876758666	4.08860702026425	0.111356744247476	0.21015409543028	0.315462096273827	-0.0202130064946511	0.34628332260956	0.302351305517714	0.261363084935399	0.183068892168995	0.346375274226709	0.202382294086658	0.449139807744473	0.434657991729153	0.132562121190305	0.604781323253344	0.138911599007172	0.489475656602139	0.251041019123019	0.262715605415013	0.0796979063880094	0.208517610221326	0.170983371919737	0.233581508701804	0.15886554495534	0.115660596369653	0.2587939216129	0.264586608638305	0.128935580717249	0.268360556559526	0.153443724320826	0.445260347092358	0.346665972971585	0.173623082080343	0.0131380523374895	0.339842693977965	0.223308963613855	0.308639268967568	0.30897355615086	0.0899757297862758	0.306305617519953	0.0737268262550703	0.173083600452075	0.117524545613343	0.262880407436645	0.279062162563271	0.417801575939082	0.371464355961857	0.0706554061152076	0.430404163179086	0.348704475941941	0.340902655453744	0.629948683615631	0.323226637516597	0.520752121409594	0.290743580192806	0.0968563888005676	0.100034428510805	0.0860565665457438	0.219917217719926	0.308741738862878	0.0336229891781894	0.0276107761892508	0.289109343382614	0.190713171584511	0.0126514129482604	0.0417327448468532	0.364029847852162	0.0172973201712852	-0.0105845062484669	0.0117672013460304	0.0578830199085356	0.0790218939169414	0.241518643201172	0.163730132048425	0.269960353585339	0.210958385709278	0.0679409215903535	0.207403375648023	0.111914713000873	0.313459052767008	0.107801664673925	0.14618127308257	0.406416332605104	0.318704257814665	0.191751877420539	0.197926679529001	0.0980170581940145	0.284618297858817	0.164500046423843	0.219840101375177	0.113973578417449	0.153405894637432	0.125452789450919	0.229851732622673	0.163274253529374	0.101326837460721
G6	0.213797143010809	0.142340264921551	0.0566906787979082	0.0852772360683796	0.0851698990407677	0.111356744247478	4.08860702026425	0.0708282217654874	0.168825565706423	-0.0228893410145137	0.0646651162935834	0.0190641081399354	0.0153185639121549	0.198596131339758	0.198963096338199	0.124405434444099	0.0337865614394266	0.0447795812340521	-0.0191774638793358	0.0147482970053971	0.0390854764521773	0.266922824064031	0.206212989416597	0.0161869527335927	0.00270092816374756	0.120569792174952	0.0238863787375543	-0.0436786641927212	0.0634020434184182	0.122818080331255	0.08909854250156	0.0541002376385435	0.00772515607253244	0.12138467634171	0.0911523589075518	0.074726671569544	0.083045024865938	0.0084208171868454	0.0517981506577208	0.129553298858951	0.107476884537686	0.0458017093278977	0.142516632221223	0.0200528019747592	0.0921135715106338	0.0200746300660057	0.0500015635407012	0.0666292400059714	0.104135631083833	0.0415729432593936	0.202084583415226	0.138036981669894	0.148550915498737	0.168692728763848	0.186666066603502	0.0273192267778786	0.0234494646072436	0.0924131830191346	0.0671504901900812	0.0946743834218644	0.00616791936981276	0.0267021395979619	0.200540742938725	0.142103201673649	0.0526298600974116	-0.0351021219479142	0.0228284900442564	0.0774912284429483	0.0552688483572723	0.0712203651263792	0.1057523604627	0.0651229317983892	0.176917263747591	0.0338030170497934	0.207286175187539	0.110062930197103	0.0530934060435087	0.142983263392892	0.133678890581381	-0.0831244750150546	0.0560019861022569	-0.00603950277037857	0.0296261604758081	-0.0181212005231099	0.0716589654651205	0.137886724842298	0.0071030143928823	0.139895771104577	0.144670872350949	0.0673837765922425	-0.00173599433573024	0.0682487521380901	0.0476024248536175	-3.02940938388119e-05	0.0495861780571376	0.0391045560795291	0.0476438903581204	0.0987971516725779	0.134051341144852	0.221635856127289	0.0259614723753989
G7	0.180337231508882	0.292623017602839	0.195210989450008	0.113509541249686	0.122102106141134	0.210154095430273	0.0708282217654848	4.08860702026425	0.183547749688806	0.0569243944829054	0.193384456053209	0.104473854642492	0.159573401005034	0.0632867510168715	0.228344430362523	0.054938337713649	0.216281397533937	0.158403193891002	0.0675235058068564	0.0810213334700567	0.143000567369223	0.155098324950079	0.118201874296263	0.035433024129981	0.0966488484210775	0.00596087970941284	0.0997847075574594	-0.0364349370229595	0.00200734710518446	0.105859173494608	0.25909408346789	0.183523599581854	0.00658127812402665	0.0502767926618803	-0.00135832893193388	0.283527292762405	-0.0453268659140011	0.00804333431758764	0.139298086862887	0.0417124350964881	0.0281295752928941	0.0590867225314957	0.0414052849208248	-0.0676334115351844	0.106283978877083	0.217415686846627	0.0494315261472886	0.152205580837018	0.0350681998266804	0.145443565991186	0.116149574473287	0.16623397938747	0.00584786730642683	0.163526887724949	-0.0189665534908645	0.146793457273212	0.117049589597254	0.264032504124547	0.210282902385512	0.139969866075172	0.0336002112266405	0.081629490579024	-0.0142641619779837	0.131902385849696	-0.0377521309251945	0.0961753888577128	-0.0397086685008947	0.163757426803913	0.062182788369042	-0.0262716476868148	0.0716342103338743	0.131404271868126	0.0194010991058864	-0.0108650391902598	0.111002478707684	0.217691028099702	0.0468118755341171	-0.046556171951476	-0.0113209927460289	0.118686701706436	0.132662307915529	0.143919681564411	0.145304901301276	0.21068141988926	0.254913848581394	0.124945488147842	0.0578524245641781	0.146971778299553	0.245785075726367	0.155015954027827	0.137009061313483	0.180925096583923	0.125889483197793	0.182035570307492	-0.00941547404374621	0.0501680098981119	0.0214696721043151	0.0998580353546892	0.0685318536937016	0.0487941823815419	-0.0217663735935014
G8	0.284854380467629	0.134514093312387	0.345705509088942	0.193944624369434	0.110899566490881	0.315462096273824	0.168825565706426	0.183547749688806	4.08860702026425	0.0597389586841857	0.352156798441237	0.252420757862144	0.0597452621558139	0.162713790483475	0.261746078234209	0.0553418504506533	0.233123504178981	0.155647251704119	0.166716844439974	0.139612229519648	0.186146919725198	0.217737081034458	0.167227297910668	0.131747663373116	0.0987984469252412	0.0648685653473295	0.0337088735301734	0.183021366786274	0.0764779843256393	0.0836642262688851	0.108594857432067	0.096137485335003	-0.0158971770231746	0.175963984252816	0.0793667728487781	0.203738844140411	0.0786343405112149	0.0165784514655716	0.0679357725999834	0.121902002260917	0.185066669498451	0.0683701256108549	0.12833066439975	0.0615660691259174	0.110653783272245	0.0991077290320916	0.163916034807607	0.12678108821572	0.170244531861109	0.0558900740895583	0.110174392361137	0.243810825750128	-0.0231418310613094	0.101077748544466	0.161653219704593	0.252753796958952	0.135444529040614	0.28654992276637	0.255940879466004	0.276469994033046	0.0224085695036598	0.062798468221513	0.0849993049774938	0.111952406677849	0.134775410149732	-0.0486233996596752	0.0178615453771771	0.0326068033605846	0.0272647126395311	-0.0170410650348876	0.0527810859301203	0.168250865946081	0.0470665682541522	0.0331967764070846	0.0141982442995214	0.135732847291006	0.0590485921905657	0.200303267641707	0.0218313921887896	0.139949170373221	0.255003544014575	-0.00563246680282958	0.160350735092801	0.124914024760399	0.204151990492634	0.0791726677645128	0.179140247876559	0.294422902366331	0.221186118659586	0.248536914834983	0.0444922778931458	0.246526090265816	0.0160909310841797	0.236023279830996	0.180013935085401	0.0942478694733095	-0.01607909729025	0.128541375400759	0.233111429985272	-0.00770736575737097	0.0640730350824308
G9	0.107445922079536	0.0700785067339584	-0.0272045190627148	0.0693489959353011	0.0371055972015615	-0.0202130064946546	-0.0228893410145101	0.0569243944829028	0.0597389586841803	4.08860702026425	0.0650858017032334	-0.0304808348665659	0.100506108077925	0.035244236049647	0.0463835850647483	0.0358536733081936	0.0929958242679243	0.139701779166455	-0.0149547342002831	0.117773525388783	0.0123101599322846	0.145347614024398	0.165038632613098	-0.0112931511845442	0.08243648756046	0.0292066752213955	0.0219398245568012	0.0741359225004583	0.110772300541138	0.0469117894745628	0.138497435549354	0.11138092328888	0.00288412354277678	0.182132087032715	0.149711198748736	0.0399828026241495	0.104445295087462	0.0507264095477211	0.147984706953038	0.0588024556671307	-0.00531808266990907	0.0974833184858692	0.144467588629566	0.0815349203610349	0.0521360097820578	0.113823907967788	-0.0150289543929523	0.0106133041212466	-0.0294479761622624	-0.0314051052745281	-0.0101069444712847	0.149337336108744	-0.00369415646581128	0.123142547532844	0.0835617195974443	0.0333166973897256	0.0827334013809535	0.0860952955663219	0.118257365892986	0.0903859886538179	0.129159551555006	0.0539634017655688	-0.0605509159674753	0.0435541920416744	0.0191982045396388	-0.0833396333015219	0.00169798794993437	-0.0510274428216517	0.0670889456639427	0.0646925266936549	0.0775628079957915	0.148613626897798	-0.00267991831759407	-0.0319269931601225	0.117734418092575	-0.0220406104059254	0.0941735002988215	0.128664628438247	0.0870810622550406	-0.0991369899173211	0.104083785656523	0.0209290569474234	-0.0186472381895957	0.0223440051585975	0.307494588405413	0.0713279763991377	0.0100990147427868	0.0593383079534311	0.060140180913633	0.197994594005011	0.0948635404830416	0.0672874972157151	0.187965453054266	0.109055386091357	0.0189516230629376	0.0188656654195869	0.120431594873623	0.237096261872951	0.00157895452265144	0.0601876376403361	-0.0193571416107403
